date,construction_immo,extraction_primaire,finance,industrie,info_com,public,services,services_pro
2019-01-01,-0.8306111596348844,-0.5046440228225045,-0.9625216201544996,-1.3482809128711235,-1.4107505775045304,-0.7277755586708627,-1.1603250338936963,-1.645480246851786
2019-04-01,-0.5895446164113302,-0.8000685105421766,-1.9279524318184589,-1.8313713928032933,-1.3979568023967732,-1.1857110695629387,-1.6545366941363282,-1.8529393356600048
2019-07-01,-0.9789220907046144,-0.7969871499668024,-1.7886850443110964,-1.6224007093946922,-1.562821687949222,-1.0353773658721803,-1.6916612744222783,-1.5956397758577543
2019-10-01,-0.6916748815410763,-0.8093795404059771,-1.6635446974101584,-1.5102181638428769,-1.489390386631484,-1.04318131006251,-1.6351955694229945,-1.5552615987849547
2020-01-01,-0.3021786060928258,-1.028780880377136,-1.1058855230447735,-0.889845889220616,-1.4895119176157476,-0.8888222829786321,-0.9872056149660238,-0.7446169080829479
2020-04-01,-0.2044111146136983,0.8644260148019929,0.0929216114030324,0.5712635418869385,-0.4957229795196093,-0.5162126976843335,-0.8168610128931378,1.4833175007333057
2020-07-01,-0.1735210140399847,0.8942407981192233,0.734779782354898,1.1042812743428898,1.4249904460348803,0.3318043451196246,1.299365137401251,0.7095259947148909
2020-10-01,1.04570989441392,1.4721631302348908,1.4350270349358776,1.132979976472562,1.28864631760245,0.4353460470581496,1.4815317063813176,0.6514765126503659
2021-01-01,1.0771666565687903,2.2718511075627075,1.531982921729793,1.3814582439142893,1.34319763637415,0.7331120211798579,1.689552427544771,0.9049455947018934
2021-04-01,1.4994334262808244,1.7993236533859982,1.3392696037322958,1.4424251704795064,1.4397494157935096,0.8467654461765743,1.7359592883159665,1.48889518151151
2021-07-01,1.2642512944286397,1.5429437732236786,0.8237921062034484,1.397963619499044,0.0689168989282469,0.0021534751208675,1.761054932715008,1.1249597299574747
2021-10-01,-0.8463804935673089,1.8929819684674736,-0.0324761430438145,1.0534280674328775,-0.3006857025628675,-0.2524714498787256,1.250909159412115,1.5691682103900304
2022-01-01,-0.7664155688011222,0.7791172711231041,-0.0309127977470711,0.560256147609385,-0.4288685386062622,-0.0644681621152161,0.6377971930063189,0.9375300246878538
2022-04-01,-0.5841698741706005,0.8079051989009304,0.2236035346038494,0.0461892493730493,-0.0334951035151503,-0.1064648718268001,0.0842883831326279,0.8849048968784871
2022-07-01,-0.8751296906231175,-0.3523898904920631,-0.3951552919063135,-0.1179976500089678,-0.340857674120585,0.0347808315437537,-0.0246914298861491,0.8143047953920759
2022-10-01,-2.4582792041925816,-1.4752221715423537,-0.7508959983260723,-0.102362394506698,-1.4141169363573587,-0.0086001279920263,-0.5600643303629705,-0.1215657095532248
2023-01-01,-1.4787413808598018,-1.4717949035826394,-0.3643277320983661,-0.3100832020491808,-0.6694475666683566,-0.3698643479902709,-0.3888431588616789,-1.042635987629135
2023-04-01,3.2267545935900723,-2.821952131160571,-1.6967523164427163,2.9872849844707563,-2.9283076151338694,-2.5136214352769897,-2.854437615808772,
