sector,year_quarter,z_t
industrie,2015-07-01,-0.3380158664534277
industrie,2015-10-01,0.09306676162359069
industrie,2016-01-01,0.24796086744079243
industrie,2016-04-01,0.009613073975221946
industrie,2016-07-01,0.12015535244250611
industrie,2016-10-01,0.7775438482198803
industrie,2017-01-01,0.5685995445453847
industrie,2017-04-01,0.6626752419740155
industrie,2017-07-01,0.4947642237755472
industrie,2017-10-01,0.22560993516805988
industrie,2018-01-01,0.033029223791008845
industrie,2018-04-01,-0.06532557112303597
industrie,2018-07-01,-0.22491969127363826
industrie,2018-10-01,-0.6031791350893504
industrie,2019-01-01,-1.7816155504814826
industrie,2019-04-01,-2.3967813307104127
industrie,2019-07-01,-2.1713766069480194
industrie,2019-10-01,-2.0329284397737544
industrie,2020-01-01,-1.1385404522503246
industrie,2020-04-01,0.897723138030679
industrie,2020-07-01,1.0730708273031324
industrie,2020-10-01,1.2089448066694635
industrie,2021-01-01,1.3255685681859073
industrie,2021-04-01,1.1962935048079584
industrie,2021-07-01,1.1436656410947874
industrie,2021-10-01,0.8685924462501446
industrie,2022-01-01,0.3805787851823888
industrie,2022-04-01,-1.5385310178124858
industrie,2022-07-01,-1.430418148466785
industrie,2022-10-01,-1.2660504459481
industrie,2023-01-01,-1.988983283701046
info-com,2010-07-01,-3.2926700439116363
info-com,2010-10-01,-0.6849832875076762
info-com,2011-01-01,-0.4358455131027925
info-com,2011-04-01,-0.25521318424997586
info-com,2011-07-01,-0.24612470533618072
info-com,2011-10-01,-0.19840994368193374
info-com,2012-01-01,-0.3585259874625115
info-com,2012-04-01,0.8900620628570575
info-com,2012-07-01,-0.45046985497907327
info-com,2012-10-01,1.1054024656667707
info-com,2013-01-01,0.9795882236671319
info-com,2013-04-01,0.3387396832060806
info-com,2013-07-01,0.13105849729429236
info-com,2013-10-01,0.46455393436376463
info-com,2014-01-01,1.0668643956731363
info-com,2014-04-01,1.0268620322743633
info-com,2014-07-01,1.1358392098829289
info-com,2014-10-01,0.7918260293115736
info-com,2015-01-01,0.18405134965772296
info-com,2015-04-01,-0.8969332485156638
info-com,2015-07-01,-0.9558986917905107
info-com,2015-10-01,-0.7495671585147703
info-com,2016-01-01,-0.3099685268529289
info-com,2016-04-01,-0.24277236044893472
info-com,2016-07-01,-0.5649868481483281
info-com,2016-10-01,-0.38309356925269916
info-com,2017-01-01,-0.4706371166155992
info-com,2017-04-01,-0.08206021511982954
info-com,2017-07-01,0.12218707503883883
info-com,2017-10-01,-0.0681132950206949
