sector,month,rating_prev,rating,n
HZ,2022-06-01,B,B,54
HZ,2022-06-01,BB,BB,72
HZ,2022-06-01,BB,BBB,1
HZ,2022-06-01,BBB,BBB,50
HZ,2022-06-01,C,B,1
HZ,2022-06-01,C,C,40
HZ,2022-06-01,D,D,12
HZ,2022-07-01,A,A,36
HZ,2022-07-01,AAA,AAA,18
HZ,2022-07-01,B,B,54
HZ,2022-07-01,B,BB,1
HZ,2022-07-01,BB,BB,72
HZ,2022-07-01,BBB,BBB,52
HZ,2022-07-01,C,C,40
HZ,2022-07-01,D,D,12
HZ,2022-08-01,A,A,36
HZ,2022-08-01,AAA,AAA,18
HZ,2022-08-01,B,B,52
HZ,2022-08-01,B,BB,1
HZ,2022-08-01,BB,BB,76
HZ,2022-08-01,BBB,BBB,52
HZ,2022-08-01,C,C,40
HZ,2022-08-01,D,D,12
HZ,2022-09-01,A,A,38
HZ,2022-09-01,AAA,AAA,18
HZ,2022-09-01,B,B,52
HZ,2022-09-01,BB,B,1
HZ,2022-09-01,BB,BB,74
HZ,2022-09-01,BB,BBB,1
HZ,2022-09-01,BBB,A,1
HZ,2022-09-01,BBB,BBB,50
HZ,2022-09-01,C,C,40
HZ,2022-09-01,D,D,12
HZ,2022-10-01,A,A,40
HZ,2022-10-01,AAA,AAA,18
HZ,2022-10-01,B,B,52
HZ,2022-10-01,B,BB,1
HZ,2022-10-01,BB,BB,74
HZ,2022-10-01,BBB,BBB,52
HZ,2022-10-01,C,C,40
HZ,2022-10-01,D,D,12
HZ,2022-11-01,A,A,40
HZ,2022-11-01,AAA,AAA,18
HZ,2022-11-01,B,B,54
HZ,2022-11-01,BB,BB,76
HZ,2022-11-01,BBB,BBB,52
HZ,2022-11-01,C,C,40
HZ,2022-11-01,D,D,12
HZ,2022-12-01,A,A,38
HZ,2022-12-01,A,BBB,1
HZ,2022-12-01,AAA,AAA,18
HZ,2022-12-01,B,B,52
HZ,2022-12-01,B,BB,1
HZ,2022-12-01,BB,BB,74
HZ,2022-12-01,BB,BBB,1
HZ,2022-12-01,BBB,BBB,52
HZ,2022-12-01,C,C,40
HZ,2022-12-01,D,D,12
HZ,2023-01-01,A,A,38
HZ,2023-01-01,AAA,AAA,18
HZ,2023-01-01,B,B,50
HZ,2023-01-01,B,BB,1
HZ,2023-01-01,BB,BB,76
HZ,2023-01-01,BBB,BBB,56
HZ,2023-01-01,C,C,40
HZ,2023-01-01,D,D,12
HZ,2023-02-01,A,A,38
HZ,2023-02-01,AAA,AAA,18
HZ,2023-02-01,B,B,50
HZ,2023-02-01,BB,BB,78
HZ,2023-02-01,BBB,BBB,56
HZ,2023-02-01,C,C,40
HZ,2023-02-01,D,D,12
HZ,2023-03-01,A,A,38
HZ,2023-03-01,AAA,AAA,18
HZ,2023-03-01,B,B,50
HZ,2023-03-01,BB,BB,80
HZ,2023-03-01,BBB,BBB,56
HZ,2023-03-01,C,C,40
HZ,2023-03-01,D,D,12
HZ,2023-04-01,A,A,38
HZ,2023-04-01,AAA,AAA,18
HZ,2023-04-01,B,B,50
HZ,2023-04-01,BB,BB,80
HZ,2023-04-01,BBB,BBB,56
HZ,2023-04-01,C,C,40
HZ,2023-04-01,D,D,12
HZ,2023-05-01,A,A,38
HZ,2023-05-01,AAA,AAA,18
HZ,2023-05-01,B,B,50
HZ,2023-05-01,BB,BB,82
HZ,2023-05-01,BBB,BBB,56
HZ,2023-05-01,C,C,40
HZ,2023-05-01,D,D,12
HZ,2023-06-01,A,A,38
HZ,2023-06-01,AAA,AAA,18
HZ,2023-06-01,B,B,50
HZ,2023-06-01,BB,BB,82
HZ,2023-06-01,BBB,BBB,56
HZ,2023-06-01,C,C,40
HZ,2023-06-01,D,D,12
HZ,2023-07-01,A,A,38
HZ,2023-07-01,AAA,AAA,18
HZ,2023-07-01,B,B,50
HZ,2023-07-01,BB,BB,82
HZ,2023-07-01,BBB,BBB,56
HZ,2023-07-01,C,C,40
HZ,2023-07-01,D,D,12
HZ,2023-08-01,A,A,38
HZ,2023-08-01,AAA,AAA,18
HZ,2023-08-01,B,B,54
HZ,2023-08-01,BB,BB,82
HZ,2023-08-01,BBB,BBB,56
HZ,2023-08-01,C,C,40
HZ,2023-08-01,D,D,12
HZ,2023-09-01,A,A,38
HZ,2023-09-01,AAA,AAA,18
HZ,2023-09-01,B,B,54
HZ,2023-09-01,BB,BB,82
HZ,2023-09-01,BBB,BBB,58
HZ,2023-09-01,C,C,40
HZ,2023-09-01,D,D,12
HZ,2023-10-01,A,A,38
HZ,2023-10-01,AAA,AAA,18
HZ,2023-10-01,B,B,54
HZ,2023-10-01,BB,BB,82
HZ,2023-10-01,BBB,BBB,58
HZ,2023-10-01,C,C,40
HZ,2023-10-01,D,D,12
HZ,2023-11-01,A,A,38
HZ,2023-11-01,AAA,AAA,18
HZ,2023-11-01,B,B,54
HZ,2023-11-01,BB,BB,84
HZ,2023-11-01,BBB,BBB,58
HZ,2023-11-01,C,C,40
HZ,2023-11-01,D,D,12
HZ,2023-12-01,A,A,38
HZ,2023-12-01,AAA,AAA,18
HZ,2023-12-01,B,B,54
HZ,2023-12-01,BB,BB,84
HZ,2023-12-01,BBB,BBB,58
HZ,2023-12-01,C,C,40
HZ,2023-12-01,D,D,12
HZ,2024-01-01,A,A,38
HZ,2024-01-01,AAA,AAA,18
HZ,2024-01-01,B,B,54
HZ,2024-01-01,BB,BB,84
HZ,2024-01-01,BBB,BBB,58
HZ,2024-01-01,C,C,40
HZ,2024-01-01,D,D,12
HZ,2024-02-01,A,A,38
HZ,2024-02-01,AAA,AAA,18
HZ,2024-02-01,B,B,54
HZ,2024-02-01,BB,BB,84
HZ,2024-02-01,BBB,BBB,58
HZ,2024-02-01,C,C,40
HZ,2024-02-01,D,D,12
HZ,2024-03-01,A,A,38
HZ,2024-03-01,AAA,AAA,18
HZ,2024-03-01,B,B,54
HZ,2024-03-01,BB,B,1
HZ,2024-03-01,BB,BB,82
HZ,2024-03-01,BBB,BBB,58
HZ,2024-03-01,C,C,40
HZ,2024-03-01,D,D,12
IZ,2011-05-01,BB,BB,2
IZ,2011-06-01,BB,BB,2
IZ,2011-06-01,BBB,BBB,2
IZ,2011-07-01,B,B,2
IZ,2011-07-01,BB,BB,2
IZ,2011-07-01,BBB,BBB,2
IZ,2011-08-01,B,B,2
IZ,2011-08-01,BB,BB,2
IZ,2011-08-01,BBB,BBB,2
IZ,2011-09-01,B,B,2
IZ,2011-09-01,BB,BB,2
IZ,2011-09-01,BBB,BBB,2
IZ,2011-10-01,B,B,4
IZ,2011-10-01,BB,BB,2
IZ,2011-10-01,BBB,BBB,2
IZ,2011-11-01,B,B,6
IZ,2011-11-01,BB,BB,2
IZ,2011-11-01,BBB,BBB,2
IZ,2011-12-01,B,B,6
IZ,2011-12-01,BB,BB,2
IZ,2011-12-01,BBB,BBB,2
IZ,2012-01-01,B,B,6
IZ,2012-01-01,BB,BB,2
IZ,2012-01-01,BBB,BBB,2
IZ,2012-02-01,B,B,6
IZ,2012-02-01,BB,BB,4
IZ,2012-02-01,BBB,BBB,2
IZ,2012-03-01,B,B,8
IZ,2012-03-01,BB,BB,4
IZ,2012-03-01,BBB,BBB,4
IZ,2012-04-01,B,B,8
IZ,2012-04-01,BB,BB,4
IZ,2012-04-01,BBB,BBB,4
IZ,2012-05-01,B,B,8
IZ,2012-05-01,BB,BB,4
IZ,2012-05-01,BBB,BBB,10
IZ,2012-06-01,AAA,AAA,2
IZ,2012-06-01,B,B,8
IZ,2012-06-01,BB,BB,4
IZ,2012-06-01,BBB,BBB,12
IZ,2012-07-01,AAA,AAA,4
IZ,2012-07-01,B,B,8
IZ,2012-07-01,BB,BB,4
IZ,2012-07-01,BBB,BBB,12
IZ,2012-08-01,AAA,AAA,4
IZ,2012-08-01,B,B,8
IZ,2012-08-01,BB,BB,4
IZ,2012-08-01,BBB,BBB,12
IZ,2012-09-01,AAA,AAA,4
IZ,2012-09-01,B,B,8
IZ,2012-09-01,BB,BB,4
IZ,2012-09-01,BBB,BBB,12
IZ,2012-10-01,AAA,AAA,4
IZ,2012-10-01,B,B,8
IZ,2012-10-01,BB,BB,4
IZ,2012-10-01,BBB,BBB,12
IZ,2012-11-01,AAA,AAA,4
IZ,2012-11-01,B,B,8
IZ,2012-11-01,BB,BB,4
IZ,2012-11-01,BBB,BBB,12
IZ,2012-12-01,AAA,AAA,4
IZ,2012-12-01,B,B,8
IZ,2012-12-01,BB,BB,4
IZ,2012-12-01,BBB,BBB,12
IZ,2013-01-01,AAA,AAA,4
IZ,2013-01-01,B,B,8
IZ,2013-01-01,BB,BB,4
IZ,2013-01-01,BBB,BBB,12
IZ,2013-02-01,AAA,AAA,4
IZ,2013-02-01,B,B,6
IZ,2013-02-01,B,C,1
IZ,2013-02-01,BB,BB,4
IZ,2013-02-01,BBB,BBB,12
IZ,2013-03-01,AAA,AAA,4
IZ,2013-03-01,B,B,6
IZ,2013-03-01,BB,BB,4
IZ,2013-03-01,BBB,BB,1
IZ,2013-03-01,BBB,BBB,10
IZ,2013-03-01,C,C,2
IZ,2013-04-01,AAA,AAA,4
IZ,2013-04-01,B,B,6
IZ,2013-04-01,BB,BB,6
IZ,2013-04-01,BBB,BBB,10
IZ,2013-04-01,C,C,2
IZ,2013-05-01,AAA,AAA,4
IZ,2013-05-01,B,B,6
IZ,2013-05-01,BB,BB,6
IZ,2013-05-01,BBB,A,1
IZ,2013-05-01,BBB,BBB,8
IZ,2013-05-01,C,C,2
IZ,2013-06-01,A,A,2
IZ,2013-06-01,AAA,AAA,4
IZ,2013-06-01,B,B,6
IZ,2013-06-01,BB,BB,6
IZ,2013-06-01,BBB,BBB,8
IZ,2013-06-01,C,C,2
IZ,2013-07-01,A,A,2
IZ,2013-07-01,AAA,AAA,4
IZ,2013-07-01,B,B,4
IZ,2013-07-01,B,BB,1
IZ,2013-07-01,BB,BB,6
IZ,2013-07-01,BBB,BBB,8
IZ,2013-07-01,C,C,2
IZ,2013-08-01,A,A,2
IZ,2013-08-01,AAA,AAA,4
IZ,2013-08-01,B,B,4
IZ,2013-08-01,BB,BB,8
IZ,2013-08-01,BBB,BBB,8
IZ,2013-08-01,C,C,2
IZ,2013-09-01,A,A,2
IZ,2013-09-01,AAA,AAA,4
IZ,2013-09-01,B,B,4
IZ,2013-09-01,BB,BB,8
IZ,2013-09-01,BBB,BBB,8
IZ,2013-09-01,C,C,2
IZ,2013-10-01,A,A,2
IZ,2013-10-01,AAA,AAA,4
IZ,2013-10-01,B,B,4
IZ,2013-10-01,BB,BB,8
IZ,2013-10-01,BBB,BBB,8
IZ,2013-10-01,C,C,2
IZ,2013-11-01,A,A,2
IZ,2013-11-01,AAA,AAA,4
IZ,2013-11-01,B,B,4
IZ,2013-11-01,BB,BB,8
IZ,2013-11-01,BBB,BBB,8
IZ,2013-11-01,C,C,2
IZ,2013-12-01,A,A,2
IZ,2013-12-01,AAA,AAA,4
IZ,2013-12-01,B,B,4
IZ,2013-12-01,BB,BB,8
IZ,2013-12-01,BBB,BBB,8
IZ,2013-12-01,C,C,2
IZ,2014-01-01,A,A,2
IZ,2014-01-01,AAA,AAA,4
IZ,2014-01-01,B,B,4
IZ,2014-01-01,BB,BB,8
IZ,2014-01-01,BBB,BBB,8
IZ,2014-01-01,C,C,2
IZ,2014-02-01,A,A,2
IZ,2014-02-01,AAA,AAA,4
IZ,2014-02-01,B,B,4
IZ,2014-02-01,BB,BB,8
IZ,2014-02-01,BBB,BBB,8
IZ,2014-02-01,C,C,2
IZ,2014-03-01,A,A,2
IZ,2014-03-01,AAA,AAA,4
IZ,2014-03-01,B,B,4
IZ,2014-03-01,BB,BB,6
IZ,2014-03-01,BB,BBB,1
IZ,2014-03-01,BBB,BBB,8
IZ,2014-03-01,C,C,2
IZ,2014-04-01,A,A,2
IZ,2014-04-01,AAA,AAA,4
IZ,2014-04-01,B,B,4
IZ,2014-04-01,BB,BB,6
IZ,2014-04-01,BBB,BBB,10
IZ,2014-04-01,C,C,2
IZ,2014-05-01,A,A,2
IZ,2014-05-01,AAA,AAA,4
IZ,2014-05-01,B,B,4
IZ,2014-05-01,BB,BB,6
IZ,2014-05-01,BBB,BB,1
IZ,2014-05-01,BBB,BBB,8
IZ,2014-05-01,C,C,2
IZ,2014-06-01,A,A,2
IZ,2014-06-01,AAA,AAA,4
IZ,2014-06-01,B,B,4
IZ,2014-06-01,BB,BB,6
IZ,2014-06-01,BB,BBB,1
IZ,2014-06-01,BBB,BBB,8
IZ,2014-06-01,C,C,2
IZ,2014-07-01,A,A,2
IZ,2014-07-01,AAA,AAA,4
IZ,2014-07-01,B,B,2
IZ,2014-07-01,B,BB,1
IZ,2014-07-01,BB,BB,6
IZ,2014-07-01,BBB,BBB,10
IZ,2014-07-01,C,C,2
IZ,2014-08-01,A,A,2
IZ,2014-08-01,AAA,AAA,4
IZ,2014-08-01,B,B,2
IZ,2014-08-01,BB,BB,8
IZ,2014-08-01,BBB,BBB,10
IZ,2014-08-01,C,C,2
IZ,2014-09-01,A,A,2
IZ,2014-09-01,AAA,AAA,4
IZ,2014-09-01,B,B,2
IZ,2014-09-01,BB,BB,8
IZ,2014-09-01,BBB,BBB,10
IZ,2014-09-01,C,C,2
IZ,2014-10-01,A,A,2
IZ,2014-10-01,AAA,AAA,4
IZ,2014-10-01,B,B,2
IZ,2014-10-01,BB,BB,8
IZ,2014-10-01,BBB,BBB,10
IZ,2014-10-01,C,C,2
IZ,2014-11-01,A,A,4
IZ,2014-11-01,AAA,A,1
IZ,2014-11-01,AAA,AAA,2
IZ,2014-11-01,B,B,2
IZ,2014-11-01,BB,BB,12
IZ,2014-11-01,BBB,BBB,12
IZ,2014-11-01,C,C,2
IZ,2014-12-01,A,A,6
IZ,2014-12-01,AAA,AAA,2
IZ,2014-12-01,B,B,2
IZ,2014-12-01,BB,BB,12
IZ,2014-12-01,BBB,BBB,12
IZ,2014-12-01,C,C,2
IZ,2015-01-01,A,A,6
IZ,2015-01-01,AAA,AAA,2
IZ,2015-01-01,B,B,2
IZ,2015-01-01,BB,BB,12
IZ,2015-01-01,BBB,BBB,12
IZ,2015-01-01,C,C,2
IZ,2015-02-01,A,A,6
IZ,2015-02-01,AAA,AAA,2
IZ,2015-02-01,B,B,2
IZ,2015-02-01,BB,BB,12
IZ,2015-02-01,BBB,BBB,12
IZ,2015-02-01,C,C,2
IZ,2015-03-01,A,A,6
IZ,2015-03-01,AAA,AAA,2
IZ,2015-03-01,B,B,2
IZ,2015-03-01,BB,BB,10
IZ,2015-03-01,BB,BBB,1
IZ,2015-03-01,BBB,BBB,12
IZ,2015-03-01,C,C,2
IZ,2015-04-01,A,A,6
IZ,2015-04-01,AAA,AAA,2
IZ,2015-04-01,B,B,2
IZ,2015-04-01,BB,BB,10
IZ,2015-04-01,BBB,BBB,14
IZ,2015-04-01,C,C,2
IZ,2015-05-01,A,A,6
IZ,2015-05-01,AAA,AAA,2
IZ,2015-05-01,B,B,2
IZ,2015-05-01,BB,BB,10
IZ,2015-05-01,BBB,BBB,14
IZ,2015-05-01,C,C,2
IZ,2015-06-01,A,A,6
IZ,2015-06-01,AAA,AAA,2
IZ,2015-06-01,B,B,2
IZ,2015-06-01,BB,BB,10
IZ,2015-06-01,BBB,BBB,14
IZ,2015-06-01,C,C,2
IZ,2015-07-01,A,A,6
IZ,2015-07-01,AAA,AAA,2
IZ,2015-07-01,B,B,2
IZ,2015-07-01,BB,BB,10
IZ,2015-07-01,BBB,BBB,14
IZ,2015-07-01,C,C,2
IZ,2015-08-01,A,A,8
IZ,2015-08-01,AAA,AAA,2
IZ,2015-08-01,B,B,2
IZ,2015-08-01,BB,BB,10
IZ,2015-08-01,BBB,BBB,14
IZ,2015-08-01,C,C,2
IZ,2015-09-01,A,A,8
IZ,2015-09-01,AAA,AAA,2
IZ,2015-09-01,B,B,2
IZ,2015-09-01,BB,BB,10
IZ,2015-09-01,BBB,BBB,14
IZ,2015-09-01,C,C,2
IZ,2015-10-01,A,A,8
IZ,2015-10-01,AAA,AAA,2
IZ,2015-10-01,B,B,2
IZ,2015-10-01,BB,BB,10
IZ,2015-10-01,BBB,BBB,14
IZ,2015-10-01,C,C,2
IZ,2015-11-01,A,A,8
IZ,2015-11-01,AAA,AAA,2
IZ,2015-11-01,B,B,2
IZ,2015-11-01,BB,BB,10
IZ,2015-11-01,BBB,BBB,14
IZ,2015-11-01,C,C,2
IZ,2015-12-01,A,A,8
IZ,2015-12-01,AAA,AAA,2
IZ,2015-12-01,B,B,2
IZ,2015-12-01,BB,BB,8
IZ,2015-12-01,BB,BBB,2
IZ,2015-12-01,BBB,BBB,14
IZ,2015-12-01,C,C,2
IZ,2016-01-01,A,A,8
IZ,2016-01-01,AAA,AAA,2
IZ,2016-01-01,B,B,2
IZ,2016-01-01,BB,BB,8
IZ,2016-01-01,BBB,BBB,18
IZ,2016-01-01,C,C,2
IZ,2016-02-01,A,A,8
IZ,2016-02-01,AAA,AAA,2
IZ,2016-02-01,B,B,2
IZ,2016-02-01,BB,BB,8
IZ,2016-02-01,BBB,BBB,18
IZ,2016-02-01,C,C,2
IZ,2016-03-01,A,A,6
IZ,2016-03-01,A,BBB,1
IZ,2016-03-01,AAA,AAA,2
IZ,2016-03-01,B,B,2
IZ,2016-03-01,BB,BB,8
IZ,2016-03-01,BBB,BBB,18
IZ,2016-03-01,C,C,2
IZ,2016-04-01,A,A,6
IZ,2016-04-01,AAA,AAA,2
IZ,2016-04-01,B,B,2
IZ,2016-04-01,BB,BB,8
IZ,2016-04-01,BBB,BBB,20
IZ,2016-04-01,C,C,2
IZ,2016-05-01,A,A,6
IZ,2016-05-01,AAA,AAA,2
IZ,2016-05-01,B,B,2
IZ,2016-05-01,BB,BB,8
IZ,2016-05-01,BBB,BBB,20
IZ,2016-05-01,C,C,2
IZ,2016-06-01,A,A,6
IZ,2016-06-01,AAA,AAA,2
IZ,2016-06-01,B,B,2
IZ,2016-06-01,BB,BB,8
IZ,2016-06-01,BBB,BBB,20
IZ,2016-06-01,C,C,2
IZ,2016-07-01,A,A,6
IZ,2016-07-01,AAA,AAA,2
IZ,2016-07-01,B,B,2
IZ,2016-07-01,BB,BB,8
IZ,2016-07-01,BBB,BBB,20
IZ,2016-07-01,C,C,2
IZ,2016-08-01,A,A,6
IZ,2016-08-01,AAA,AAA,2
IZ,2016-08-01,B,B,2
IZ,2016-08-01,BB,BB,6
IZ,2016-08-01,BB,BBB,1
IZ,2016-08-01,BBB,BBB,24
IZ,2016-08-01,C,C,2
IZ,2016-09-01,A,A,6
IZ,2016-09-01,AAA,AAA,2
IZ,2016-09-01,B,B,2
IZ,2016-09-01,BB,BB,6
IZ,2016-09-01,BBB,BBB,26
IZ,2016-09-01,C,C,2
IZ,2016-10-01,A,A,6
IZ,2016-10-01,AAA,AAA,2
IZ,2016-10-01,B,B,2
IZ,2016-10-01,BB,BB,6
IZ,2016-10-01,BBB,BBB,26
IZ,2016-10-01,C,C,2
IZ,2016-11-01,A,A,6
IZ,2016-11-01,AAA,AAA,2
IZ,2016-11-01,B,B,2
IZ,2016-11-01,BB,BB,6
IZ,2016-11-01,BBB,BBB,26
IZ,2016-11-01,C,C,2
IZ,2016-12-01,A,A,6
IZ,2016-12-01,AAA,AAA,2
IZ,2016-12-01,B,B,2
IZ,2016-12-01,BB,BB,6
IZ,2016-12-01,BBB,A,1
IZ,2016-12-01,BBB,BBB,26
IZ,2016-12-01,C,C,2
IZ,2017-01-01,A,A,8
IZ,2017-01-01,AAA,AAA,2
IZ,2017-01-01,B,B,0
IZ,2017-01-01,B,BB,1
IZ,2017-01-01,BB,BB,6
IZ,2017-01-01,BBB,BBB,26
IZ,2017-01-01,C,C,2
IZ,2017-02-01,A,A,8
IZ,2017-02-01,AAA,AAA,2
IZ,2017-02-01,BB,BB,8
IZ,2017-02-01,BBB,BBB,26
IZ,2017-02-01,C,C,2
IZ,2017-03-01,A,A,6
IZ,2017-03-01,A,BBB,1
IZ,2017-03-01,AAA,AAA,2
IZ,2017-03-01,BB,BB,8
IZ,2017-03-01,BBB,BBB,26
IZ,2017-03-01,C,C,2
IZ,2017-04-01,A,A,4
IZ,2017-04-01,A,BBB,1
IZ,2017-04-01,AAA,AAA,2
IZ,2017-04-01,BB,BB,8
IZ,2017-04-01,BBB,BBB,28
IZ,2017-04-01,C,C,2
IZ,2017-05-01,A,A,4
IZ,2017-05-01,AAA,AAA,2
IZ,2017-05-01,BB,BB,10
IZ,2017-05-01,BBB,BB,1
IZ,2017-05-01,BBB,BBB,28
IZ,2017-05-01,C,C,2
IZ,2017-06-01,A,A,4
IZ,2017-06-01,AAA,AAA,2
IZ,2017-06-01,BB,BB,12
IZ,2017-06-01,BBB,BBB,28
IZ,2017-06-01,C,C,2
IZ,2017-07-01,A,A,4
IZ,2017-07-01,AAA,AAA,2
IZ,2017-07-01,BB,BB,12
IZ,2017-07-01,BBB,BB,1
IZ,2017-07-01,BBB,BBB,26
IZ,2017-07-01,C,C,2
IZ,2017-08-01,A,A,4
IZ,2017-08-01,AAA,AAA,2
IZ,2017-08-01,BB,BB,14
IZ,2017-08-01,BBB,BB,1
IZ,2017-08-01,BBB,BBB,24
IZ,2017-08-01,C,C,2
IZ,2017-09-01,A,A,4
IZ,2017-09-01,AAA,AAA,2
IZ,2017-09-01,B,B,2
IZ,2017-09-01,BB,BB,16
IZ,2017-09-01,BBB,BBB,24
IZ,2017-09-01,C,B,1
IZ,2017-09-01,C,C,0
IZ,2017-10-01,A,A,4
IZ,2017-10-01,AAA,AAA,2
IZ,2017-10-01,B,B,6
IZ,2017-10-01,BB,BB,18
IZ,2017-10-01,BBB,BBB,24
IZ,2017-11-01,A,A,4
IZ,2017-11-01,AAA,AAA,2
IZ,2017-11-01,B,B,8
IZ,2017-11-01,BB,BB,18
IZ,2017-11-01,BBB,A,1
IZ,2017-11-01,BBB,BBB,22
IZ,2017-12-01,A,A,6
IZ,2017-12-01,AAA,AAA,2
IZ,2017-12-01,B,B,8
IZ,2017-12-01,BB,BB,16
IZ,2017-12-01,BB,BBB,1
IZ,2017-12-01,BBB,BBB,22
IZ,2018-01-01,A,A,6
IZ,2018-01-01,AAA,AAA,2
IZ,2018-01-01,B,B,10
IZ,2018-01-01,BB,BB,16
IZ,2018-01-01,BBB,BBB,24
IZ,2018-02-01,A,A,6
IZ,2018-02-01,AAA,AAA,2
IZ,2018-02-01,B,B,10
IZ,2018-02-01,BB,BB,18
IZ,2018-02-01,BBB,BBB,24
IZ,2018-03-01,A,A,6
IZ,2018-03-01,AAA,AAA,2
IZ,2018-03-01,B,B,10
IZ,2018-03-01,BB,BB,18
IZ,2018-03-01,BBB,BBB,24
IZ,2018-04-01,A,A,6
IZ,2018-04-01,AAA,AAA,2
IZ,2018-04-01,B,B,10
IZ,2018-04-01,BB,BB,20
IZ,2018-04-01,BBB,BBB,24
IZ,2018-05-01,A,A,6
IZ,2018-05-01,AAA,AAA,2
IZ,2018-05-01,B,B,10
IZ,2018-05-01,BB,BB,22
IZ,2018-05-01,BBB,BBB,24
IZ,2018-06-01,A,A,6
IZ,2018-06-01,AAA,AAA,2
IZ,2018-06-01,B,B,10
IZ,2018-06-01,BB,BB,26
IZ,2018-06-01,BBB,BBB,24
IZ,2018-07-01,A,A,6
IZ,2018-07-01,AAA,AAA,2
IZ,2018-07-01,B,B,10
IZ,2018-07-01,BB,BB,26
IZ,2018-07-01,BBB,BBB,24
IZ,2018-08-01,A,A,8
IZ,2018-08-01,AAA,AAA,2
IZ,2018-08-01,B,B,10
IZ,2018-08-01,BB,BB,26
IZ,2018-08-01,BBB,BBB,24
IZ,2018-09-01,A,A,8
IZ,2018-09-01,AAA,AAA,2
IZ,2018-09-01,B,B,10
IZ,2018-09-01,BB,BB,26
IZ,2018-09-01,BBB,BBB,24
IZ,2018-10-01,A,A,8
IZ,2018-10-01,AAA,AAA,2
IZ,2018-10-01,B,B,10
IZ,2018-10-01,BB,BB,26
IZ,2018-10-01,BBB,BBB,24
IZ,2018-11-01,A,A,8
IZ,2018-11-01,AAA,AAA,2
IZ,2018-11-01,B,B,10
IZ,2018-11-01,BB,BB,26
IZ,2018-11-01,BBB,BBB,26
IZ,2018-12-01,A,A,8
IZ,2018-12-01,AAA,AAA,2
IZ,2018-12-01,B,B,12
IZ,2018-12-01,BB,BB,24
IZ,2018-12-01,BB,BBB,1
IZ,2018-12-01,BBB,BBB,28
IZ,2019-01-01,A,A,8
IZ,2019-01-01,AAA,AAA,2
IZ,2019-01-01,B,B,12
IZ,2019-01-01,BB,BB,24
IZ,2019-01-01,BBB,BBB,30
IZ,2019-02-01,A,A,8
IZ,2019-02-01,AAA,AAA,2
IZ,2019-02-01,B,B,12
IZ,2019-02-01,BB,BB,24
IZ,2019-02-01,BBB,BBB,32
IZ,2019-03-01,A,A,8
IZ,2019-03-01,AAA,AAA,2
IZ,2019-03-01,B,B,12
IZ,2019-03-01,BB,BB,24
IZ,2019-03-01,BBB,BB,1
IZ,2019-03-01,BBB,BBB,30
IZ,2019-04-01,A,A,8
IZ,2019-04-01,AAA,AAA,2
IZ,2019-04-01,B,B,12
IZ,2019-04-01,BB,BB,26
IZ,2019-04-01,BBB,BBB,30
IZ,2019-05-01,A,A,8
IZ,2019-05-01,AAA,AAA,2
IZ,2019-05-01,B,B,12
IZ,2019-05-01,BB,BB,26
IZ,2019-05-01,BBB,BBB,30
IZ,2019-06-01,A,A,8
IZ,2019-06-01,AAA,AAA,2
IZ,2019-06-01,B,B,12
IZ,2019-06-01,BB,BB,26
IZ,2019-06-01,BBB,BBB,30
IZ,2019-07-01,A,A,8
IZ,2019-07-01,AAA,AAA,2
IZ,2019-07-01,B,B,12
IZ,2019-07-01,BB,BB,26
IZ,2019-07-01,BBB,BBB,30
IZ,2019-08-01,A,A,8
IZ,2019-08-01,AAA,AAA,2
IZ,2019-08-01,B,B,12
IZ,2019-08-01,BB,BB,26
IZ,2019-08-01,BBB,BBB,32
IZ,2019-09-01,A,A,8
IZ,2019-09-01,AAA,AAA,2
IZ,2019-09-01,B,B,14
IZ,2019-09-01,BB,BB,26
IZ,2019-09-01,BBB,BB,1
IZ,2019-09-01,BBB,BBB,30
IZ,2019-10-01,A,A,8
IZ,2019-10-01,AAA,AAA,2
IZ,2019-10-01,B,B,14
IZ,2019-10-01,BB,BB,28
IZ,2019-10-01,BBB,BB,1
IZ,2019-10-01,BBB,BBB,28
IZ,2019-11-01,A,A,8
IZ,2019-11-01,AAA,AAA,2
IZ,2019-11-01,B,B,14
IZ,2019-11-01,BB,BB,30
IZ,2019-11-01,BBB,BBB,28
IZ,2019-12-01,A,A,8
IZ,2019-12-01,AAA,AAA,2
IZ,2019-12-01,B,B,14
IZ,2019-12-01,BB,BB,30
IZ,2019-12-01,BBB,BBB,28
IZ,2020-01-01,A,A,8
IZ,2020-01-01,AAA,AAA,2
IZ,2020-01-01,B,B,14
IZ,2020-01-01,BB,BB,30
IZ,2020-01-01,BBB,BBB,28
IZ,2020-02-01,A,A,8
IZ,2020-02-01,AAA,AAA,2
IZ,2020-02-01,B,B,14
IZ,2020-02-01,BB,BB,30
IZ,2020-02-01,BBB,BBB,28
IZ,2020-03-01,A,A,2
IZ,2020-03-01,A,BBB,3
IZ,2020-03-01,AAA,A,1
IZ,2020-03-01,AAA,AAA,0
IZ,2020-03-01,B,B,14
IZ,2020-03-01,BB,B,3
IZ,2020-03-01,BB,BB,24
IZ,2020-03-01,BBB,BB,6
IZ,2020-03-01,BBB,BBB,16
IZ,2020-04-01,A,A,4
IZ,2020-04-01,B,B,20
IZ,2020-04-01,BB,B,1
IZ,2020-04-01,BB,BB,34
IZ,2020-04-01,BBB,BB,2
IZ,2020-04-01,BBB,BBB,18
