sector,year_quarter,z_t
finance,2020-10-01,0.22529653107762992
finance,2021-01-01,1.1669719640904452
finance,2021-04-01,1.2372971521114164
finance,2021-07-01,1.0765090178204166
finance,2021-10-01,1.0225841894774017
finance,2022-01-01,0.5004808371854279
finance,2022-04-01,-0.9076911997915167
finance,2022-07-01,-0.6930151806235693
finance,2022-10-01,-0.6997057158337537
finance,2023-01-01,1.2917975917744253
industrie,2010-07-01,0.11814196720493919
industrie,2010-10-01,-1.2294800703899917
industrie,2011-01-01,-1.2095943842279313
industrie,2011-04-01,-1.3897564088772874
industrie,2011-07-01,-1.5593771329527184
industrie,2011-10-01,-0.43136651514065805
industrie,2012-01-01,1.064007639900381
industrie,2012-04-01,-0.3607148764125747
industrie,2012-07-01,1.7187345130777374
industrie,2012-10-01,1.1992348271872015
industrie,2013-01-01,0.8649354200135015
industrie,2013-04-01,1.343006625301666
industrie,2013-07-01,-0.24987533791177707
industrie,2013-10-01,1.7148282875927416
industrie,2014-01-01,0.2369110706304121
industrie,2014-04-01,-0.2945668436266477
industrie,2014-07-01,-0.5830597504136991
industrie,2014-10-01,-0.9495648817237913
industrie,2015-01-01,-0.7091453978648017
industrie,2015-04-01,-0.47582106581471534
industrie,2015-07-01,-0.3214260158996006
industrie,2015-10-01,-0.4531930991208416
industrie,2016-01-01,-0.483947234167865
industrie,2016-04-01,-0.3451911503036122
industrie,2016-07-01,-0.25039680323004515
industrie,2016-10-01,-0.25621473714021814
industrie,2017-01-01,0.5038957615410269
industrie,2017-04-01,0.49484896114547283
industrie,2017-07-01,0.41900616714547506
industrie,2017-10-01,0.5379128038360096
industrie,2018-01-01,-0.19483386773247555
industrie,2018-04-01,-0.1771920564713474
industrie,2018-07-01,-0.14071619256809148
industrie,2018-10-01,-0.219432156314886
industrie,2019-01-01,-1.513480937841002
industrie,2019-04-01,-1.798528055025956
industrie,2019-07-01,-1.9021638809958787
industrie,2019-10-01,-1.9249285492259025
industrie,2020-01-01,-0.9975858945270196
industrie,2020-04-01,-0.07514223632237402
industrie,2020-07-01,0.33766372837928904
industrie,2020-10-01,0.8162920274471347
industrie,2021-01-01,1.1311550297269284
industrie,2021-04-01,1.496271839617411
industrie,2021-07-01,1.5213513490366417
industrie,2021-10-01,1.3141511995648445
industrie,2022-01-01,1.1497985761228955
industrie,2022-04-01,0.5207737882797856
industrie,2022-07-01,0.007597122996929392
industrie,2022-10-01,0.11814196720493919
industrie,2023-01-01,0.11814196720493919
info-com,2010-07-01,-0.8440133570648461
info-com,2010-10-01,-1.2967736309367461
info-com,2011-01-01,-0.8612203573099922
info-com,2011-04-01,-0.8697923740318048
info-com,2011-07-01,-0.9896320164971725
info-com,2011-10-01,-1.0509904213756784
info-com,2012-01-01,1.3623985130178558
info-com,2012-04-01,-0.7709634712876987
info-com,2012-07-01,-1.0575732358109613
info-com,2012-10-01,-1.0666990385227362
info-com,2013-01-01,-0.21714639848097458
info-com,2013-04-01,2.7137948881799305
info-com,2013-07-01,2.69193223899762
info-com,2013-10-01,2.2377588390735252
info-com,2014-01-01,0.16686318910431835
info-com,2014-04-01,0.4112000556288784
info-com,2014-07-01,0.38555513476031933
info-com,2014-10-01,0.4275981327212491
info-com,2015-01-01,0.40510567413755805
info-com,2015-04-01,0.3241831608007939
info-com,2015-07-01,1.530349722506062
info-com,2015-10-01,1.4957911607331895
info-com,2016-01-01,-0.40305835979346616
info-com,2016-04-01,0.4444530228382251
info-com,2016-07-01,0.4444530228382251
info-com,2016-10-01,0.44945711515298503
info-com,2017-01-01,0.4676657164095656
info-com,2017-04-01,0.5119042210333309
info-com,2017-07-01,0.5587962762025611
info-com,2017-10-01,0.5526673041111345
info-com,2018-01-01,0.533335081658338
info-com,2018-04-01,-0.0946302015388178
info-com,2018-07-01,-0.2967571896900532
info-com,2018-10-01,-1.3409015014585384
info-com,2019-01-01,-2.1490204756874154
info-com,2019-04-01,-2.141375338050899
info-com,2019-07-01,-2.3663781981529266
info-com,2019-10-01,-1.3724447359624001
info-com,2020-01-01,-1.33964367484505
info-com,2020-04-01,-1.050370727270877
info-com,2020-07-01,-1.087876776750062
info-com,2020-10-01,-1.1236886593082138
info-com,2021-01-01,1.439250984207633
info-com,2021-04-01,1.7464209790094725
info-com,2021-07-01,2.1166465495973403
info-com,2021-10-01,1.8365239443277404
info-com,2022-01-01,-1.7401615214566934
info-com,2022-04-01,-1.813777219021523
info-com,2022-07-01,-2.125730462761289
info-com,2022-10-01,-1.7525114105720128
info-com,2023-01-01,-1.6510799786718517
public,2010-07-01,-1.7883633080895869
public,2010-10-01,-1.7058408563974987
public,2011-01-01,-1.181303529670972
public,2011-04-01,1.1873088073697893
public,2011-07-01,1.1902322525143958
public,2011-10-01,0.14892148714496026
public,2012-01-01,-0.9998606673645958
public,2012-04-01,-1.7263240628500134
public,2012-07-01,-1.4865399369767316
public,2012-10-01,-1.5539738641829381
public,2013-01-01,-1.7261429948733247
public,2013-04-01,-1.1107252194613753
public,2013-07-01,0.32501979595083286
public,2013-10-01,0.4520479998354429
public,2014-01-01,1.2101029003521475
public,2014-04-01,0.47421478184486066
public,2014-07-01,0.4851297357871168
public,2014-10-01,0.46341837578691025
public,2015-01-01,0.37489457188082936
public,2015-04-01,1.267306097628768
public,2015-07-01,1.3283102824088011
public,2015-10-01,2.081417901297194
public,2016-01-01,2.049923611912472
public,2016-04-01,2.024298936003446
public,2016-07-01,1.772176655982852
public,2016-10-01,1.20068315106482
public,2017-01-01,1.483979674352338
public,2017-04-01,1.5033823058426676
public,2017-07-01,1.4722962626440816
public,2017-10-01,1.2637186757119263
public,2018-01-01,0.8620157744743457
public,2018-04-01,0.9850770396986714
public,2018-07-01,1.2384808466424273
public,2018-10-01,1.2504841583414927
public,2019-01-01,1.3681206277746316
public,2019-04-01,-1.526287561724173
public,2019-07-01,-1.2364312777349917
public,2019-10-01,-1.3009622712064048
public,2020-01-01,-0.8852283189482992
public,2020-04-01,1.1057432347628984
public,2020-07-01,0.2939058768974731
public,2020-10-01,0.30523177904478377
public,2021-01-01,1.526858440323363
public,2021-04-01,1.5282239367374464
public,2021-07-01,1.7940798340926436
public,2021-10-01,2.188272933235862
public,2022-01-01,0.348827729575014
public,2022-04-01,-0.9486125855964415
public,2022-07-01,-1.7894475929483002
public,2022-10-01,-1.7894475929483002
public,2023-01-01,-2.3573438826132467
services,2010-07-01,-2.414472175436254
services,2010-10-01,-1.9010960460106512
services,2011-01-01,-0.7261117636095551
services,2011-04-01,-1.5717667887904005
services,2011-07-01,-1.6651240599900887
services,2011-10-01,-1.4861258403821034
services,2012-01-01,-1.7714551082112624
services,2012-04-01,-0.2191898296294179
services,2012-07-01,-0.018491720914728615
services,2012-10-01,0.04378069795884154
services,2013-01-01,0.07666498738561206
services,2013-04-01,0.08251486066712788
services,2013-07-01,-0.06362798026241324
services,2013-10-01,-0.06287839200203918
services,2014-01-01,2.1924112589809646
services,2014-04-01,2.0429688465827556
services,2014-07-01,1.6896684591548714
services,2014-10-01,1.7819074920393638
services,2015-01-01,0.19873269850517042
services,2015-04-01,0.9593013228638441
services,2015-07-01,0.8831591500633379
services,2015-10-01,0.8818562049970612
services,2016-01-01,0.879975722363933
services,2016-04-01,0.8795197609701438
services,2016-07-01,0.8777006121696495
services,2016-10-01,1.7220487561014113
services,2017-01-01,2.0095252276809203
services,2017-04-01,1.1227179517148054
services,2017-07-01,0.753760739013775
services,2017-10-01,0.10011954283294702
services,2018-01-01,0.04012501187031218
services,2018-04-01,0.05778137732106892
services,2018-07-01,0.14234314327938377
services,2018-10-01,2.026804568855459
services,2019-01-01,-1.4846978384928564
services,2019-04-01,-2.2302268312665117
services,2019-07-01,-2.519871034910267
services,2019-10-01,-3.0100845005512435
services,2020-01-01,-1.992364213119339
services,2020-04-01,-1.2298538251480753
services,2020-07-01,-1.1683932643784962
services,2020-10-01,-0.49974861371080176
services,2021-01-01,-3.1115541509040145
services,2021-04-01,2.0605298933063665
services,2021-07-01,2.127235943310314
services,2021-10-01,0.9376993234234955
services,2022-01-01,-0.3454889425564359
services,2022-04-01,-1.0747879628847343
services,2022-07-01,-1.8179940622266444
services,2022-10-01,-2.4237910862779155
services,2023-01-01,-2.847458402299494
services_pro,2010-07-01,-2.815960252927704
services_pro,2010-10-01,2.8072565022225926
services_pro,2011-01-01,2.8072565022225926
services_pro,2011-04-01,1.4329969034777603
services_pro,2011-07-01,1.4329969034777603
services_pro,2011-10-01,1.4329969034777603
services_pro,2012-01-01,1.4329969034777603
services_pro,2012-04-01,1.4329969034777603
services_pro,2012-07-01,1.4329969034777603
services_pro,2012-10-01,1.4329969034777603
services_pro,2013-01-01,2.2009453346576846
services_pro,2013-04-01,2.2009453346576846
services_pro,2013-07-01,2.2009453346576846
services_pro,2013-10-01,-0.772566128203297
services_pro,2014-01-01,-1.3749104229048912
services_pro,2014-04-01,-1.3749104229048912
services_pro,2014-07-01,-1.2306773174841676
services_pro,2014-10-01,-1.2306773174841676
services_pro,2015-01-01,-1.4151283339132208
services_pro,2015-04-01,-1.4151283339132208
services_pro,2015-07-01,-1.4151283339132208
services_pro,2015-10-01,-0.882844798272081
services_pro,2016-01-01,0.28573414270027353
services_pro,2016-04-01,0.615786111797845
services_pro,2016-07-01,0.615785937204872
services_pro,2016-10-01,3.4637778373563775
services_pro,2017-01-01,2.49823129043805
services_pro,2017-04-01,1.777987972954476
services_pro,2017-07-01,1.777987972954476
services_pro,2017-10-01,1.777987972954476
services_pro,2018-01-01,1.777987972954476
services_pro,2018-04-01,1.777987972954476
services_pro,2018-07-01,1.777987972954476
services_pro,2018-10-01,1.777987972954476
services_pro,2019-01-01,-0.2460998226623171
services_pro,2019-04-01,-0.9667415945084501
services_pro,2019-07-01,-3.685927329679208
services_pro,2019-10-01,-2.501394841535934
services_pro,2020-01-01,-2.3155047383482485
services_pro,2020-04-01,-2.3151677222552403
services_pro,2020-07-01,-1.9855749323563485
services_pro,2020-10-01,-1.9855749323563485
services_pro,2021-01-01,-1.9855749323563485
services_pro,2021-04-01,-1.9855749323563485
services_pro,2021-07-01,-0.5932762669335631
services_pro,2021-10-01,-0.5932762669335631
services_pro,2022-01-01,-1.6472407545177865
services_pro,2022-04-01,-2.108810466650625
services_pro,2022-07-01,-2.108810466650625
services_pro,2022-10-01,-2.815960252927704
services_pro,2023-01-01,-2.815960252927704
