sector,year_quarter,z_t
info-com,2013-07-01,1.8282550839452512
info-com,2013-10-01,1.8282550839452512
info-com,2014-01-01,0.6996972706407409
info-com,2014-04-01,0.6996972706407409
info-com,2014-07-01,0.07938257078243152
info-com,2014-10-01,0.6996972706407409
info-com,2015-01-01,-0.7900744658769465
info-com,2015-04-01,-0.7900744658769465
info-com,2015-07-01,-0.7900744658769465
info-com,2015-10-01,-2.7436184981168092
info-com,2016-01-01,-1.312091097284728
info-com,2016-04-01,-0.6986208583766385
info-com,2016-07-01,0.6996972706407409
info-com,2016-10-01,0.6996972706407409
info-com,2017-01-01,1.7621006175243763
info-com,2017-04-01,1.7621006175243763
info-com,2017-07-01,1.7621006175243763
info-com,2017-10-01,-3.0301938584002373
info-com,2018-01-01,-1.5201330411171528
info-com,2018-04-01,-1.5201330411171528
info-com,2018-07-01,-1.5201330411171528
info-com,2018-10-01,-3.0283991580912217
info-com,2019-01-01,-3.0283991096772342
info-com,2019-04-01,-3.0283991096772342
info-com,2019-07-01,-3.0283991096772342
info-com,2019-10-01,-3.0283991096772342
info-com,2020-01-01,-3.0283991096772342
info-com,2020-04-01,-3.0283991096772342
info-com,2020-07-01,-3.0283991096772342
info-com,2020-10-01,-3.0283991096772342
info-com,2021-01-01,-3.0283991096772342
info-com,2021-04-01,-3.0283991096772342
info-com,2021-07-01,-3.0283991096772342
info-com,2021-10-01,-3.0283991096772342
info-com,2022-01-01,-3.0283991096772342
info-com,2022-04-01,-3.0283991096772342
info-com,2022-07-01,-3.0283991096772342
info-com,2022-10-01,-3.0283991096772342
info-com,2023-01-01,-3.0283991096772342
public,2010-07-01,-3.7030699761201826
public,2010-10-01,-2.986552110700972
public,2011-01-01,-1.9025185772824782
public,2011-04-01,2.4938234681579803
public,2011-07-01,0.9285485845731439
public,2011-10-01,-0.6758492751779552
public,2012-01-01,0.06486430927228753
public,2012-04-01,-0.7253803647092707
public,2012-07-01,-0.7253803647092707
public,2012-10-01,-1.4215603128300958
public,2013-01-01,-0.7253803647092707
public,2013-04-01,-1.5536124107878067
public,2013-07-01,-0.6206493966757151
public,2013-10-01,-0.6206493966757151
public,2014-01-01,-0.6206493966757151
public,2014-04-01,-0.7598255369511636
public,2014-07-01,-0.7598255369511636
public,2014-10-01,-0.7598255369511636
public,2015-01-01,-2.6951542908093633
public,2015-04-01,-2.492965720145827
public,2015-07-01,-2.492965720145827
public,2015-10-01,-2.492965720145827
public,2016-01-01,0.7339432875191231
public,2016-04-01,0.9285485845731439
public,2016-07-01,0.9285485845731439
public,2016-10-01,1.8141925740270204
public,2017-01-01,1.5600883422131326
public,2017-04-01,1.5600883422131326
public,2017-07-01,1.5600883422131326
public,2017-10-01,0.06486455431707647
public,2018-01-01,0.06486455431707647
public,2018-04-01,-0.6206002467127204
public,2018-07-01,-0.6689351286432839
public,2018-10-01,-1.3275613222769267
public,2019-01-01,-1.9421791093877538
public,2019-04-01,-1.9148181647092009
public,2019-07-01,-1.5906662265804319
public,2019-10-01,-2.0148930398276472
public,2020-01-01,-1.5338085295324608
public,2020-04-01,-1.379748874118168
public,2020-07-01,-2.476756369644752
public,2020-10-01,-2.1624674569301434
public,2021-01-01,-2.1624674569301434
public,2021-04-01,-2.1624674569301434
public,2021-07-01,-2.1624674569301434
public,2021-10-01,-2.1624674569301434
public,2022-01-01,-2.1624674569301434
public,2022-04-01,-2.1624674569301434
public,2022-07-01,-2.751597744314126
public,2022-10-01,-2.751597744314126
public,2023-01-01,-3.7030699761201826
services,2010-07-01,-1.0101842055193564
services,2010-10-01,-0.5944321461187234
services,2011-01-01,-0.5944321461187234
services,2011-04-01,0.4359007954461137
services,2011-07-01,0.4359007954461137
services,2011-10-01,-0.4538406825697903
services,2012-01-01,-0.4538406825697903
services,2012-04-01,1.9362334510100545
services,2012-07-01,1.9362334510100545
services,2012-10-01,1.6774333096464964
services,2013-01-01,1.6774333096464964
services,2013-04-01,1.6774333096464964
services,2013-07-01,1.6774333096464964
services,2013-10-01,0.6464847829865098
services,2014-01-01,0.6464847829865098
services,2014-04-01,0.6464847829865098
services,2014-07-01,1.1223994180185264
services,2014-10-01,1.3442097740209165
services,2015-01-01,1.394734166446441
services,2015-04-01,1.092650780620857
services,2015-07-01,1.923229760175749
services,2015-10-01,0.3758851756172799
services,2016-01-01,0.6882848159663422
services,2016-04-01,-0.256136309326873
